20260610 233500;1.15910;1.15910;1.15910;1.15910;2
20260610 233600;1.15910;1.15910;1.15905;1.15905;4
20260610 233700;1.15900;1.15900;1.15895;1.15895;4
20260610 233800;1.15900;1.15900;1.15900;1.15900;13
20260610 233900;1.15895;1.15900;1.15895;1.15900;6
20260610 234000;1.15900;1.15900;1.15900;1.15900;5
20260610 234100;1.15905;1.15905;1.15905;1.15905;17
20260610 234200;1.15905;1.15905;1.15905;1.15905;7
20260610 234300;1.15900;1.15900;1.15900;1.15900;10
20260610 234400;1.15905;1.15905;1.15900;1.15900;17
20260610 234500;1.15900;1.15905;1.15900;1.15905;8
20260610 234600;1.15905;1.15905;1.15905;1.15905;8
20260610 234700;1.15900;1.15900;1.15895;1.15900;15
20260610 234800;1.15895;1.15895;1.15890;1.15890;26
20260610 234900;1.15895;1.15895;1.15895;1.15895;6
20260610 235000;1.15895;1.15895;1.15890;1.15890;23
20260610 235100;1.15890;1.15895;1.15890;1.15890;14
20260610 235200;1.15890;1.15890;1.15885;1.15890;37
20260610 235300;1.15890;1.15890;1.15890;1.15890;3
20260610 235400;1.15895;1.15900;1.15895;1.15895;37
20260610 235500;1.15895;1.15895;1.15895;1.15895;29
20260610 235600;1.15890;1.15890;1.15890;1.15890;22
20260610 235800;1.15890;1.15890;1.15890;1.15890;7
20260610 235900;1.15890;1.15890;1.15885;1.15885;4
20260611 000000;1.15890;1.15890;1.15890;1.15890;16
20260611 000100;1.15895;1.15895;1.15890;1.15890;110
20260611 000200;1.15885;1.15885;1.15860;1.15875;628
20260611 000300;1.15875;1.15875;1.15875;1.15875;8
20260611 000400;1.15870;1.15870;1.15865;1.15865;42
20260611 000500;1.15865;1.15865;1.15860;1.15865;9
20260611 000600;1.15865;1.15865;1.15860;1.15860;86
20260611 000700;1.15865;1.15875;1.15865;1.15875;43
20260611 000800;1.15875;1.15880;1.15875;1.15880;36
20260611 000900;1.15875;1.15875;1.15875;1.15875;113
20260611 001000;1.15875;1.15880;1.15870;1.15880;20
20260611 001100;1.15880;1.15880;1.15880;1.15880;10
20260611 001200;1.15885;1.15885;1.15885;1.15885;2
20260611 001300;1.15885;1.15885;1.15880;1.15885;9
20260611 001400;1.15890;1.15890;1.15880;1.15880;80
20260611 001500;1.15885;1.15885;1.15885;1.15885;4
20260611 001600;1.15885;1.15885;1.15885;1.15885;4
20260611 001700;1.15890;1.15890;1.15890;1.15890;1
20260611 001800;1.15895;1.15895;1.15895;1.15895;110
20260611 001900;1.15895;1.15895;1.15890;1.15890;21
20260611 002000;1.15885;1.15890;1.15885;1.15890;108
20260611 002100;1.15895;1.15910;1.15895;1.15910;75
20260611 002200;1.15910;1.15910;1.15905;1.15905;66
20260611 002300;1.15905;1.15905;1.15905;1.15905;42
20260611 002400;1.15905;1.15905;1.15905;1.15905;29
20260611 002500;1.15900;1.15900;1.15900;1.15900;48
20260611 002600;1.15900;1.15900;1.15900;1.15900;8
20260611 002700;1.15900;1.15900;1.15900;1.15900;24
20260611 002800;1.15895;1.15900;1.15895;1.15900;22
20260611 002900;1.15905;1.15910;1.15905;1.15905;16
20260611 003100;1.15905;1.15910;1.15905;1.15910;9
20260611 003200;1.15910;1.15920;1.15910;1.15915;35
20260611 003300;1.15915;1.15915;1.15915;1.15915;4
20260611 003400;1.15910;1.15910;1.15905;1.15905;45
20260611 003500;1.15900;1.15900;1.15900;1.15900;17
