20260617 002300;30476.50;30478.25;30474.25;30477.75;28
20260617 002400;30478.25;30480.50;30475.75;30478.25;105
20260617 002500;30478.00;30481.00;30478.00;30480.25;58
20260617 002600;30480.00;30481.75;30479.25;30479.25;50
20260617 002700;30479.00;30482.00;30478.25;30480.50;43
20260617 002800;30480.25;30481.75;30474.00;30475.00;70
20260617 002900;30477.00;30481.00;30476.50;30476.50;70
20260617 003000;30475.25;30475.50;30473.50;30474.50;23
20260617 003100;30473.50;30478.50;30470.75;30472.50;59
20260617 003200;30471.00;30471.75;30466.00;30468.75;116
20260617 003300;30468.75;30469.75;30465.00;30467.25;36
20260617 003400;30466.75;30468.00;30461.00;30462.50;90
20260617 003500;30463.50;30466.00;30462.00;30463.25;38
20260617 003600;30463.50;30466.00;30458.75;30466.00;108
20260617 003700;30466.25;30467.50;30463.00;30465.00;53
20260617 003800;30465.50;30465.75;30460.75;30460.75;23
20260617 003900;30462.00;30466.50;30461.00;30464.75;33
20260617 004000;30463.75;30465.25;30457.50;30457.50;50
20260617 004100;30458.25;30463.75;30458.25;30463.75;93
20260617 004200;30463.75;30463.75;30447.00;30454.75;192
20260617 004300;30454.75;30457.00;30447.50;30449.00;96
20260617 004400;30449.25;30455.25;30447.75;30455.25;45
20260617 004500;30453.75;30455.25;30451.75;30451.75;33
20260617 004600;30452.25;30458.75;30452.25;30458.50;53
20260617 004700;30458.50;30477.00;30458.50;30476.00;141
20260617 004800;30475.75;30477.00;30473.00;30475.25;53
20260617 004900;30474.75;30478.50;30473.00;30478.50;38
20260617 005000;30479.00;30480.50;30475.00;30475.25;70
20260617 005100;30476.00;30476.25;30471.25;30473.50;91
20260617 005200;30473.25;30482.75;30473.25;30482.50;73
20260617 005300;30480.50;30484.25;30479.50;30481.25;67
20260617 005400;30480.75;30482.00;30477.75;30481.75;42
20260617 005500;30481.00;30482.50;30480.75;30482.00;11
20260617 005600;30480.75;30482.75;30478.75;30482.75;34
20260617 005700;30481.50;30483.25;30479.00;30479.25;26
20260617 005800;30479.50;30480.50;30479.00;30480.00;9
20260617 005900;30480.50;30485.00;30480.50;30484.50;40
20260617 010000;30484.00;30487.25;30483.25;30486.75;73
20260617 010100;30485.75;30488.00;30482.25;30483.75;200
20260617 010200;30484.50;30494.50;30483.50;30492.25;156
20260617 010300;30492.00;30493.75;30491.75;30493.75;26
20260617 010400;30493.25;30498.50;30492.25;30496.00;119
20260617 010500;30495.50;30498.50;30494.25;30496.25;82
20260617 010600;30495.75;30499.00;30489.50;30491.25;65
20260617 010700;30490.75;30492.25;30486.75;30486.75;54
20260617 010800;30486.00;30490.75;30485.75;30490.25;58
20260617 010900;30487.00;30491.50;30486.75;30490.25;21
20260617 011000;30490.25;30490.25;30486.50;30487.25;28
20260617 011100;30487.25;30489.25;30487.25;30487.75;16
20260617 011200;30486.75;30487.00;30482.75;30484.25;72
20260617 011300;30484.25;30486.00;30482.75;30483.25;26
20260617 011400;30484.00;30485.75;30481.25;30483.25;49
20260617 011500;30483.50;30486.50;30483.25;30484.50;22
20260617 011600;30484.75;30485.00;30480.25;30483.00;45
20260617 011700;30483.75;30489.25;30483.75;30489.00;36
20260617 011800;30488.50;30491.50;30488.25;30489.00;38
20260617 011900;30489.75;30494.75;30489.50;30492.25;90
20260617 012000;30492.25;30496.50;30492.00;30493.75;65
20260617 012100;30495.25;30496.50;30493.75;30494.25;42
20260617 012200;30494.75;30500.25;30494.75;30499.50;95
20260617 012300;30499.00;30505.00;30497.75;30504.25;78
20260617 012400;30504.00;30504.00;30496.25;30501.00;126
20260617 012500;30502.00;30502.75;30497.25;30499.50;66
